,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income_bracket,income,gender,srace,Y,attr
16195,16195,57,0,366563,15,10,0,0,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16196,16196,68,4,121846,5,4,6,8,4, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K,1,0,0,1,1
16197,16197,70,4,278139,11,9,2,12,0, White, Male,3432,0,40, United-States, <=50K,1,1,4,1,-1
16198,16198,30,4,114691,11,9,4,5,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16199,16199,19,7,536725,15,10,4,1,2, White, Female,0,0,15, Japan, <=50K,1,0,4,1,1
16200,16200,51,4,94432,11,9,2,10,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16201,16201,19,4,286002,15,10,4,1,2, White, Male,0,0,30, Nicaragua, <=50K,1,1,4,1,-1
16202,16202,47,4,101684,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16203,16203,41,4,352834,9,13,2,10,0, White, Male,7688,0,55, United-States, >50K,-1,1,4,-1,-1
16204,16204,36,4,99146,15,10,2,7,0, White, Male,0,1887,40, United-States, >50K,-1,1,4,-1,-1
16205,16205,30,4,231413,15,10,2,3,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16206,16206,26,4,158846,11,9,2,7,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
16207,16207,41,2,190786,9,13,0,10,1, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
16208,16208,25,4,306513,15,10,2,1,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
16209,16209,62,4,152148,6,5,2,8,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16210,16210,23,4,309580,12,14,4,10,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16211,16211,26,0,130832,9,13,4,0,4, White, Female,0,0,10, United-States, <=50K,1,0,4,1,1
16212,16212,25,4,194897,11,9,4,12,3, Amer-Indian-Eskimo, Male,6849,0,40, United-States, <=50K,1,1,0,1,-1
16213,16213,30,4,130078,9,13,4,12,1, White, Female,0,0,45, United-States, <=50K,1,0,4,1,1
16214,16214,48,4,39986,11,9,4,6,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16215,16215,20,4,379198,11,9,4,8,2, Other, Male,0,0,40, Mexico, <=50K,1,1,3,1,-1
16216,16216,51,4,189762,15,10,2,4,5, White, Female,0,0,15, United-States, >50K,-1,0,4,-1,1
16217,16217,19,4,178147,15,10,4,6,3, White, Male,0,0,10, United-States, <=50K,1,1,4,1,-1
16218,16218,31,4,332379,11,9,4,7,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16219,16219,36,4,175759,9,13,2,4,0, White, Male,7298,0,50, United-States, >50K,-1,1,4,-1,-1
16220,16220,21,0,262062,15,10,4,0,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16221,16221,40,4,275446,11,9,4,12,3, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16222,16222,30,6,278522,1,7,4,5,3, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16223,16223,28,6,54683,15,10,4,3,1, White, Male,0,1590,40, United-States, <=50K,1,1,4,1,-1
16224,16224,57,4,136107,6,5,2,3,0, Black, Male,0,0,40, United-States, >50K,-1,1,2,-1,-1
16225,16225,18,4,205894,1,7,4,12,3, White, Male,0,0,15, United-States, <=50K,1,1,4,1,-1
16226,16226,54,4,210736,11,9,2,3,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16227,16227,32,4,166634,11,9,2,7,0, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16228,16228,52,4,185283,12,14,4,10,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16229,16229,27,4,180553,11,9,5,7,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16230,16230,45,4,199058,9,13,2,4,0, White, Male,0,0,48, ?, <=50K,1,1,4,1,-1
16231,16231,18,4,145005,15,10,4,8,3, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
16232,16232,37,6,184655,11,9,4,3,1, White, Male,0,0,35, United-States, <=50K,1,1,4,1,-1
16233,16233,52,4,358554,11,9,2,7,0, Black, Male,0,0,40, United-States, >50K,-1,1,2,-1,-1
16234,16234,59,4,307423,6,5,4,8,1, Black, Male,0,0,50, United-States, <=50K,1,1,2,1,-1
16235,16235,27,4,472070,8,11,4,7,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16236,16236,43,1,115562,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16237,16237,56,4,32446,15,10,2,3,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16238,16238,44,6,33121,15,10,2,5,0, White, Male,0,0,72, United-States, <=50K,1,1,4,1,-1
16239,16239,37,4,183345,8,11,4,3,1, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
16240,16240,28,4,119793,8,11,0,4,1, White, Male,10520,0,50, United-States, >50K,-1,1,4,-1,-1
16241,16241,48,6,97883,11,9,5,8,2, White, Female,0,0,25, United-States, <=50K,1,0,4,1,1
16242,16242,58,6,31732,9,13,2,4,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16243,16243,29,4,206250,11,9,2,3,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
16244,16244,37,4,103323,7,12,2,12,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16245,16245,35,5,135436,14,15,2,10,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
16246,16246,36,4,376455,8,11,0,3,1, White, Male,0,0,38, United-States, <=50K,1,1,4,1,-1
16247,16247,52,4,160703,11,9,2,1,0, White, Male,0,0,48, United-States, <=50K,1,1,4,1,-1
16248,16248,30,4,131699,11,9,0,14,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16249,16249,22,4,243842,6,5,4,3,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16250,16250,55,6,349910,7,12,2,12,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
16251,16251,61,4,170262,11,9,2,4,5, White, Female,15024,0,38, United-States, >50K,-1,0,4,-1,1
16252,16252,33,4,184306,11,9,0,6,4, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
16253,16253,46,4,224202,15,10,2,12,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16254,16254,64,4,151540,1,7,6,13,4, White, Female,0,0,16, United-States, <=50K,1,0,4,1,1
16255,16255,28,4,231197,0,6,3,3,4, White, Male,0,0,40, Mexico, <=50K,1,1,4,1,-1
16256,16256,19,4,279968,11,9,4,1,1, White, Female,0,0,42, United-States, <=50K,1,0,4,1,1
16257,16257,36,4,162651,11,9,5,1,1, White, Male,0,0,40, Columbia, <=50K,1,1,4,1,-1
16258,16258,43,6,130126,9,13,2,3,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16259,16259,39,6,160120,10,16,0,1,2, Other, Male,0,0,40, ?, <=50K,1,1,3,1,-1
16260,16260,56,4,161662,9,13,2,4,0, White, Male,0,0,42, United-States, >50K,-1,1,4,-1,-1
16261,16261,24,2,201664,15,10,4,11,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16262,16262,40,4,137142,11,9,2,12,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
16263,16263,45,5,122206,7,12,2,4,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
16264,16264,56,2,183169,12,14,6,10,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16265,16265,46,4,126513,11,9,5,3,4, Black, Female,0,0,40, ?, <=50K,1,0,2,1,1
16266,16266,35,1,185053,9,13,4,10,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16267,16267,36,6,408427,14,15,2,10,0, White, Male,0,0,60, United-States, >50K,-1,1,4,-1,-1
16268,16268,50,6,198581,14,15,2,10,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
16269,16269,61,4,199198,5,4,6,8,1, Black, Female,0,0,21, United-States, <=50K,1,0,2,1,1
16270,16270,31,4,184306,8,11,4,14,3, White, Male,0,1980,60, United-States, <=50K,1,1,4,1,-1
16271,16271,63,4,172740,15,10,2,10,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16272,16272,41,4,205153,8,11,2,4,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16273,16273,48,4,164964,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16274,16274,45,4,162606,11,9,0,12,1, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
16275,16275,24,4,179627,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16276,16276,34,4,103408,15,10,0,10,1, Black, Male,0,0,40, Germany, >50K,-1,1,2,-1,-1
16277,16277,27,4,36440,9,13,4,12,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16278,16278,26,4,57512,8,11,4,3,3, White, Male,0,0,48, United-States, <=50K,1,1,4,1,-1
16279,16279,27,4,187981,11,9,4,6,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16280,16280,55,4,393768,8,11,2,4,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16281,16281,38,4,108726,11,9,2,4,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16282,16282,31,4,180551,11,9,2,1,5, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
16283,16283,51,6,176240,7,12,2,12,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16284,16284,56,4,70720,2,8,2,10,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16285,16285,39,4,35890,7,12,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16286,16286,50,4,283676,15,10,2,3,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16287,16287,34,2,105540,9,13,2,10,0, White, Male,0,2051,40, United-States, <=50K,1,1,4,1,-1
16288,16288,44,4,408717,11,9,0,12,1, White, Male,3674,0,50, United-States, <=50K,1,1,4,1,-1
16289,16289,21,4,57916,11,9,4,11,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16290,16290,37,4,177974,15,10,2,7,0, White, Male,0,0,70, United-States, <=50K,1,1,4,1,-1
16291,16291,34,0,177304,0,6,0,0,1, White, Male,0,0,40, Columbia, <=50K,1,1,4,1,-1
16292,16292,18,4,115839,2,8,4,1,1, White, Female,0,0,30, United-States, <=50K,1,0,4,1,1
16293,16293,34,0,205256,11,9,2,0,0, White, Male,2885,0,80, United-States, <=50K,1,1,4,1,-1
16294,16294,38,4,117802,11,9,2,7,0, White, Male,0,0,65, United-States, >50K,-1,1,4,-1,-1
16295,16295,19,4,211355,11,9,4,1,3, White, Male,0,0,12, United-States, <=50K,1,1,4,1,-1
16296,16296,46,4,173243,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16297,16297,19,4,343200,15,10,4,12,3, White, Female,0,0,25, United-States, <=50K,1,0,4,1,1
16298,16298,22,4,401690,15,10,4,12,3, White, Female,0,0,20, Mexico, <=50K,1,0,4,1,1
16299,16299,38,4,196123,11,9,2,3,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16300,16300,33,4,168981,12,14,0,4,3, White, Female,14084,0,50, United-States, >50K,-1,0,4,-1,1
16301,16301,83,6,213866,11,9,6,4,1, White, Male,0,0,8, United-States, <=50K,1,1,4,1,-1
16302,16302,34,4,55176,15,10,2,13,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16303,16303,38,4,153976,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16304,16304,33,4,119176,15,10,6,1,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16305,16305,27,4,169117,11,9,2,1,5, Black, Female,0,1887,40, United-States, >50K,-1,0,2,-1,1
16306,16306,38,4,156550,11,9,2,3,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
16307,16307,25,4,109609,15,10,4,8,1, White, Male,0,0,25, United-States, <=50K,1,1,4,1,-1
16308,16308,38,4,26698,11,9,2,13,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16309,16309,52,4,236497,9,13,2,4,0, White, Male,0,0,48, United-States, >50K,-1,1,4,-1,-1
16310,16310,33,7,306309,12,14,4,10,1, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16311,16311,17,4,242773,1,7,4,8,3, White, Female,0,0,20, United-States, <=50K,1,0,4,1,1
16312,16312,28,4,124680,9,13,4,4,1, White, Female,6849,0,60, United-States, <=50K,1,0,4,1,1
16313,16313,52,2,43909,11,9,0,1,4, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
16314,16314,34,4,112820,11,9,5,6,1, White, Male,2463,0,40, United-States, <=50K,1,1,4,1,-1
16315,16315,25,4,148300,9,13,4,10,3, White, Female,0,0,15, United-States, <=50K,1,0,4,1,1
16316,16316,17,4,133449,6,5,4,8,3, Black, Male,0,0,26, United-States, <=50K,1,1,2,1,-1
16317,16317,22,4,263670,11,9,4,8,3, Black, Male,0,0,80, United-States, <=50K,1,1,2,1,-1
16318,16318,22,4,276494,11,9,4,6,1, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16319,16319,46,4,190115,15,10,2,12,0, White, Male,0,1887,40, United-States, >50K,-1,1,4,-1,-1
16320,16320,58,4,317479,11,9,0,7,1, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
16321,16321,39,4,151248,15,10,0,12,2, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
16322,16322,59,2,130532,15,10,6,8,1, White, Female,0,0,40, Poland, <=50K,1,0,4,1,1
16323,16323,61,4,160062,11,9,2,1,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16324,16324,32,4,299635,8,11,2,3,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
16325,16325,50,4,171225,9,13,2,4,0, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K,-1,1,1,-1,-1
16326,16326,51,4,33304,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16327,16327,43,4,95634,9,13,2,8,5, Asian-Pac-Islander, Female,0,0,45, ?, <=50K,1,0,1,1,1
16328,16328,20,4,243878,15,10,4,3,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16329,16329,38,2,181721,9,13,2,4,0, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16330,16330,44,1,201435,8,11,2,3,0, Black, Male,0,0,40, United-States, >50K,-1,1,2,-1,-1
16331,16331,28,4,334032,8,11,4,12,1, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16332,16332,50,4,220019,12,14,2,10,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16333,16333,53,4,71772,10,16,0,10,1, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16334,16334,42,6,27661,9,13,2,12,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
16335,16335,47,4,191411,12,14,2,10,0, Asian-Pac-Islander, Male,0,0,45, India, <=50K,1,1,1,1,-1
16336,16336,39,4,123945,11,9,2,1,5, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
16337,16337,38,6,37778,11,9,4,5,1, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
16338,16338,34,7,171216,9,13,4,10,3, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16339,16339,40,4,93955,15,10,2,10,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16340,16340,63,4,163809,15,10,6,12,1, White, Female,0,0,20, United-States, <=50K,1,0,4,1,1
16341,16341,53,4,346754,15,10,2,4,5, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
16342,16342,43,4,188436,8,11,0,10,1, White, Male,0,0,48, United-States, <=50K,1,1,4,1,-1
16343,16343,28,4,72443,15,10,4,4,1, White, Male,0,1669,60, United-States, <=50K,1,1,4,1,-1
16344,16344,68,4,186350,11,9,6,4,1, White, Female,0,0,10, United-States, >50K,-1,0,4,-1,1
16345,16345,22,0,214238,5,4,4,0,4, White, Female,0,0,40, Mexico, <=50K,1,0,4,1,1
16346,16346,46,7,394860,9,13,2,10,0, White, Male,0,0,38, United-States, <=50K,1,1,4,1,-1
16347,16347,57,4,262642,11,9,4,1,2, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16348,16348,38,4,125550,11,9,0,1,1, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
16349,16349,66,4,192504,12,14,2,12,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16350,16350,29,4,131310,7,12,4,12,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16351,16351,54,4,249322,9,13,2,12,0, White, Male,7688,0,50, United-States, >50K,-1,1,4,-1,-1
16352,16352,38,4,172755,11,9,4,10,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16353,16353,35,4,209993,1,7,5,9,4, White, Female,0,0,8, Mexico, <=50K,1,0,4,1,1
16354,16354,30,4,166961,9,13,4,10,3, White, Female,0,0,37, United-States, <=50K,1,0,4,1,1
16355,16355,39,4,315291,11,9,4,1,4, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
16356,16356,31,4,284703,12,14,4,10,1, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16357,16357,50,4,166565,11,9,2,7,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16358,16358,30,6,173854,11,9,2,3,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
16359,16359,25,4,189219,9,13,4,12,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16360,16360,24,4,210781,9,13,4,9,1, White, Female,0,0,40, France, <=50K,1,0,4,1,1
16361,16361,59,2,171328,11,9,5,11,2, Black, Female,0,2339,40, United-States, <=50K,1,0,2,1,1
16362,16362,45,4,199832,9,13,2,1,0, White, Male,0,0,15, United-States, <=50K,1,1,4,1,-1
16363,16363,64,4,251292,4,3,5,8,2, White, Female,0,0,20, Cuba, <=50K,1,0,4,1,1
16364,16364,61,4,122246,2,8,2,8,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16365,16365,42,4,190767,8,11,0,13,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16366,16366,28,4,278736,4,3,2,7,0, White, Male,0,0,40, Mexico, <=50K,1,1,4,1,-1
16367,16367,53,4,124963,11,9,0,6,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16368,16368,33,6,167476,1,7,0,6,1, White, Male,0,0,7, United-States, <=50K,1,1,4,1,-1
16369,16369,34,2,246104,12,14,2,10,0, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16370,16370,41,4,171615,15,10,2,8,0, White, Male,0,0,48, United-States, <=50K,1,1,4,1,-1
16371,16371,67,4,264095,15,10,2,6,0, White, Male,9386,0,24, Cuba, >50K,-1,1,4,-1,-1
16372,16372,46,4,177114,7,12,6,10,4, White, Female,0,0,27, United-States, <=50K,1,0,4,1,1
16373,16373,32,4,146154,11,9,2,12,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16374,16374,41,4,198196,11,9,2,14,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16375,16375,30,4,79712,9,13,2,10,0, Other, Male,0,0,40, United-States, <=50K,1,1,3,1,-1
16376,16376,54,6,154785,9,13,0,4,1, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16377,16377,33,4,182423,11,9,0,8,4, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16378,16378,20,0,347292,11,9,4,0,3, White, Male,0,0,32, United-States, <=50K,1,1,4,1,-1
16379,16379,34,4,118584,9,13,4,4,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16380,16380,20,4,219835,15,10,4,12,3, White, Male,0,0,30, ?, <=50K,1,1,4,1,-1
16381,16381,17,0,148769,11,9,4,0,3, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16382,16382,45,4,197418,15,10,0,1,1, White, Female,0,0,48, United-States, <=50K,1,0,4,1,1
16383,16383,21,4,253190,11,9,4,8,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16384,16384,25,4,192273,9,13,2,10,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16385,16385,38,4,129573,11,9,2,3,0, White, Male,0,0,41, United-States, <=50K,1,1,4,1,-1
16386,16386,17,4,173807,1,7,4,3,3, White, Female,0,0,15, United-States, <=50K,1,0,4,1,1
16387,16387,35,4,217893,11,9,0,12,1, White, Female,0,0,30, United-States, <=50K,1,0,4,1,1
16388,16388,38,4,102938,9,13,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16389,16389,48,2,407495,7,12,2,11,0, White, Male,0,0,56, United-States, >50K,-1,1,4,-1,-1
16390,16390,25,4,50053,11,9,4,8,1, Black, Male,0,0,40, Japan, <=50K,1,1,2,1,-1
16391,16391,57,4,233382,12,14,4,4,1, White, Male,0,0,40, Cuba, <=50K,1,1,4,1,-1
16392,16392,32,4,270968,9,13,0,4,1, White, Female,0,0,50, United-States, >50K,-1,0,4,-1,1
16393,16393,39,2,272166,9,13,5,10,1, Black, Male,0,0,30, United-States, <=50K,1,1,2,1,-1
16394,16394,23,4,199915,9,13,4,1,3, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
16395,16395,21,4,305781,11,9,4,6,4, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
16396,16396,47,4,107682,11,9,0,1,4, White, Female,0,0,48, United-States, <=50K,1,0,4,1,1
16397,16397,25,4,188507,5,4,4,7,2, White, Female,0,0,40, Dominican-Republic, <=50K,1,0,4,1,1
16398,16398,18,0,28311,1,7,4,0,3, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
16399,16399,41,1,197069,15,10,3,1,1, Black, Male,4650,0,40, United-States, <=50K,1,1,2,1,-1
16400,16400,19,4,177839,11,9,4,8,3, White, Female,0,0,15, United-States, <=50K,1,0,4,1,1
16401,16401,24,4,77665,11,9,4,3,1, White, Male,0,0,42, United-States, <=50K,1,1,4,1,-1
16402,16402,57,4,127728,9,13,2,4,0, White, Male,15024,0,50, United-States, >50K,-1,1,4,-1,-1
16403,16403,51,0,172175,10,16,4,0,1, White, Male,0,2824,40, United-States, >50K,-1,1,4,-1,-1
16404,16404,32,4,106742,11,9,2,14,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16405,16405,28,6,192838,8,11,2,3,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
16406,16406,40,4,79531,9,13,2,4,0, White, Male,0,0,75, United-States, >50K,-1,1,4,-1,-1
16407,16407,21,7,337766,15,10,4,10,3, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
16408,16408,45,6,33234,9,13,2,12,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16409,16409,17,0,34088,2,8,4,0,3, White, Female,0,0,25, United-States, <=50K,1,0,4,1,1
16410,16410,55,4,176904,0,6,2,14,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16411,16411,42,4,172148,15,10,2,1,0, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
16412,16412,49,4,199058,11,9,2,1,0, White, Male,0,0,38, United-States, <=50K,1,1,4,1,-1
16413,16413,38,4,48093,11,9,2,6,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16414,16414,50,4,143664,9,13,4,4,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16415,16415,47,4,168337,11,9,2,7,0, White, Male,0,0,48, United-States, >50K,-1,1,4,-1,-1
16416,16416,43,4,195212,9,13,2,4,5, Black, Female,0,0,40, ?, <=50K,1,0,2,1,1
16417,16417,39,4,230329,9,13,2,12,0, White, Male,0,0,40, Canada, >50K,-1,1,4,-1,-1
16418,16418,42,4,376072,11,9,2,14,0, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
16419,16419,32,4,430175,11,9,0,3,2, Black, Female,0,0,50, United-States, <=50K,1,0,2,1,1
16420,16420,44,1,240628,7,12,0,4,1, White, Female,2354,0,40, United-States, <=50K,1,0,4,1,1
16421,16421,50,5,158294,14,15,2,10,0, White, Male,99999,0,80, United-States, >50K,-1,1,4,-1,-1
16422,16422,55,4,28735,11,9,0,1,4, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K,1,0,0,1,1
16423,16423,37,4,167482,11,9,4,7,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16424,16424,59,4,113203,11,9,0,1,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16425,16425,56,4,103948,1,7,2,14,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16426,16426,33,6,310525,2,8,4,3,1, Black, Male,0,0,32, United-States, <=50K,1,1,2,1,-1
16427,16427,35,4,105138,9,13,2,13,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16428,16428,44,4,153489,11,9,4,8,4, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16429,16429,57,7,254949,11,9,2,4,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16430,16430,31,4,118149,15,10,4,4,1, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
16431,16431,18,4,267965,1,7,4,12,1, White, Female,0,0,15, United-States, <=50K,1,0,4,1,1
16432,16432,43,4,50646,11,9,2,3,0, White, Male,0,0,70, United-States, <=50K,1,1,4,1,-1
16433,16433,33,4,147700,11,9,2,3,0, Other, Male,0,0,40, United-States, <=50K,1,1,3,1,-1
16434,16434,18,4,446771,15,10,4,1,3, White, Male,0,0,25, United-States, <=50K,1,1,4,1,-1
16435,16435,47,4,168262,9,13,4,1,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16436,16436,53,4,117058,11,9,0,8,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16437,16437,59,6,140957,8,11,4,4,1, White, Male,0,0,35, United-States, >50K,-1,1,4,-1,-1
16438,16438,35,4,186126,12,14,2,10,0, White, Male,0,0,38, ?, <=50K,1,1,4,1,-1
16439,16439,49,4,268234,0,6,2,4,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16440,16440,26,4,485117,7,12,4,3,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
16441,16441,25,4,31350,11,9,4,6,1, White, Male,0,0,60, England, <=50K,1,1,4,1,-1
16442,16442,36,7,210830,12,14,4,10,3, White, Female,0,0,30, United-States, <=50K,1,0,4,1,1
16443,16443,29,4,196420,11,9,4,4,1, White, Female,0,0,45, United-States, <=50K,1,0,4,1,1
16444,16444,52,4,172165,0,6,0,8,2, White, Female,0,0,25, United-States, <=50K,1,0,4,1,1
16445,16445,50,6,186565,9,13,2,12,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
16446,16446,22,4,119359,9,13,4,4,3, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K,1,0,1,1,1
16447,16447,44,6,109684,12,14,0,4,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
16448,16448,32,4,169589,8,11,2,6,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
16449,16449,49,4,125421,11,9,0,1,4, White, Female,0,0,38, United-States, <=50K,1,0,4,1,1
