,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income_bracket,income,gender,srace,Y,attr
9710,9710,23,4,179241,15,10,4,8,3, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
9711,9711,34,7,62327,9,13,2,10,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9712,9712,40,6,121012,14,15,2,10,0, White, Male,0,1977,50, United-States, >50K.,1,1,4,-1,-1
9713,9713,43,4,60001,15,10,2,1,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
9714,9714,55,0,105582,11,9,2,0,0, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
9715,9715,34,2,454076,8,11,2,8,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
9716,9716,21,7,155818,15,10,4,8,3, White, Female,0,0,25, United-States, <=50K.,0,0,4,1,1
9717,9717,40,4,434081,11,9,0,7,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9718,9718,48,1,265386,7,12,5,1,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
9719,9719,47,4,44671,11,9,2,1,0, White, Male,0,0,38, United-States, <=50K.,0,1,4,1,-1
9720,9720,63,4,190296,1,7,2,3,0, White, Male,0,1902,40, United-States, >50K.,1,1,4,-1,-1
9721,9721,33,1,198827,11,9,4,3,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9722,9722,64,0,22228,15,10,2,0,0, White, Male,0,0,10, United-States, >50K.,1,1,4,-1,-1
9723,9723,28,4,109857,8,11,0,13,4, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9724,9724,21,6,190968,11,9,4,5,3, White, Male,0,0,25, United-States, <=50K.,0,1,4,1,-1
9725,9725,51,4,75235,9,13,2,12,0, White, Male,0,0,60, United-States, <=50K.,0,1,4,1,-1
9726,9726,67,5,127605,12,14,2,10,0, White, Male,20051,0,60, Italy, >50K.,1,1,4,-1,-1
9727,9727,33,4,318982,9,13,2,3,0, White, Male,0,0,38, United-States, <=50K.,0,1,4,1,-1
9728,9728,31,4,229636,3,2,2,7,0, White, Male,0,2042,40, Mexico, <=50K.,0,1,4,1,-1
9729,9729,46,4,233802,11,9,2,13,0, Black, Male,0,0,40, United-States, >50K.,1,1,2,-1,-1
9730,9730,45,6,28119,9,13,0,10,1, White, Male,0,0,65, United-States, <=50K.,0,1,4,1,-1
9731,9731,66,7,198363,5,4,6,8,1, Black, Female,2964,0,40, United-States, <=50K.,0,0,2,1,1
9732,9732,58,2,153914,11,9,6,1,1, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
9733,9733,40,4,143582,12,14,6,12,3, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K.,0,0,1,1,1
9734,9734,71,0,78786,5,4,2,0,0, White, Male,0,2149,24, United-States, <=50K.,0,1,4,1,-1
9735,9735,42,7,126333,11,9,2,12,5, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9736,9736,46,6,182689,15,10,2,3,0, White, Male,3103,0,35, United-States, >50K.,1,1,4,-1,-1
9737,9737,19,4,35245,11,9,4,6,3, White, Male,0,0,25, United-States, <=50K.,0,1,4,1,-1
9738,9738,19,4,160120,15,10,4,4,3, Asian-Pac-Islander, Male,2597,0,40, ?, <=50K.,0,1,1,1,-1
9739,9739,37,6,400287,12,14,2,10,5, White, Female,0,1887,15, United-States, >50K.,1,0,4,-1,1
9740,9740,22,4,50610,15,10,4,8,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9741,9741,64,4,349826,15,10,2,4,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9742,9742,38,4,35890,11,9,2,14,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9743,9743,56,4,174209,4,3,2,7,0, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9744,9744,47,4,63225,3,2,0,8,1, White, Female,0,0,15, United-States, <=50K.,0,0,4,1,1
9745,9745,35,4,164519,11,9,0,1,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
9746,9746,23,4,81145,11,9,4,8,2, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9747,9747,32,2,73514,8,11,4,11,1, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K.,0,0,1,1,1
9748,9748,49,2,452402,9,13,2,10,5, Black, Female,7688,0,35, United-States, >50K.,1,0,2,-1,1
9749,9749,19,0,318056,15,10,4,0,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9750,9750,27,4,285897,11,9,2,14,0, White, Male,0,1887,40, United-States, >50K.,1,1,4,-1,-1
9751,9751,19,0,194404,15,10,4,0,3, White, Female,0,0,32, United-States, <=50K.,0,0,4,1,1
9752,9752,20,4,434710,15,10,4,1,1, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
9753,9753,42,1,177142,9,13,4,13,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9754,9754,35,1,182863,9,13,5,13,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9755,9755,62,4,394645,11,9,4,12,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9756,9756,46,4,110457,11,9,0,3,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9757,9757,32,6,292465,15,10,2,4,0, White, Male,0,0,35, United-States, >50K.,1,1,4,-1,-1
9758,9758,35,4,238433,8,11,0,4,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9759,9759,55,4,160631,11,9,2,7,0, White, Male,4508,0,8, Yugoslavia, <=50K.,0,1,4,1,-1
9760,9760,29,4,285657,15,10,2,3,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
9761,9761,24,4,236907,11,9,2,5,0, White, Male,0,0,55, United-States, <=50K.,0,1,4,1,-1
9762,9762,19,4,378418,11,9,4,8,4, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
9763,9763,50,6,213279,11,9,2,4,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
9764,9764,38,4,105503,15,10,0,4,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9765,9765,24,4,79160,11,9,4,3,3, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9766,9766,62,0,139391,5,4,2,0,0, White, Male,0,0,40, Ireland, >50K.,1,1,4,-1,-1
9767,9767,33,6,190027,12,14,4,4,1, Black, Female,0,0,70, United-States, >50K.,1,0,2,-1,1
9768,9768,79,4,160758,5,4,2,12,0, White, Male,0,0,15, United-States, <=50K.,0,1,4,1,-1
9769,9769,33,4,361280,10,16,2,13,0, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K.,0,1,1,1,-1
9770,9770,36,4,199288,0,6,2,14,0, White, Male,0,0,70, United-States, <=50K.,0,1,4,1,-1
9771,9771,46,6,204698,9,13,2,13,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
9772,9772,17,4,213354,1,7,4,6,3, White, Male,0,0,6, United-States, <=50K.,0,1,4,1,-1
9773,9773,22,4,282579,11,9,4,8,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9774,9774,39,4,99783,11,9,4,1,1, White, Female,0,0,45, United-States, <=50K.,0,0,4,1,1
9775,9775,27,4,446947,9,13,4,1,4, Black, Female,0,0,55, United-States, <=50K.,0,0,2,1,1
9776,9776,57,4,186202,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9777,9777,26,5,177951,15,10,2,12,0, White, Male,0,0,32, United-States, <=50K.,0,1,4,1,-1
9778,9778,28,4,258364,9,13,4,8,1, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
9779,9779,46,2,200727,12,14,2,10,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
9780,9780,32,6,33404,11,9,0,3,1, White, Male,10520,0,50, United-States, >50K.,1,1,4,-1,-1
9781,9781,63,1,31115,15,10,2,4,0, White, Male,15024,0,40, United-States, >50K.,1,1,4,-1,-1
9782,9782,21,4,301915,1,7,5,12,1, Other, Female,0,0,30, Mexico, <=50K.,0,0,3,1,1
9783,9783,44,4,201908,11,9,2,14,0, White, Male,5013,0,40, United-States, <=50K.,0,1,4,1,-1
9784,9784,40,4,168071,9,13,2,10,0, White, Male,0,0,45, United-States, >50K.,1,1,4,-1,-1
9785,9785,32,4,347623,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9786,9786,39,4,35890,9,13,2,12,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
9787,9787,31,4,154227,15,10,2,14,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9788,9788,23,4,161532,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9789,9789,55,4,178282,11,9,2,14,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9790,9790,31,4,263561,9,13,2,3,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
9791,9791,52,4,201783,15,10,2,4,0, White, Male,7688,0,40, United-States, >50K.,1,1,4,-1,-1
9792,9792,30,4,161153,11,9,4,3,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9793,9793,28,4,193125,15,10,2,12,5, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
9794,9794,28,4,126060,11,9,2,1,5, White, Female,99999,0,36, United-States, >50K.,1,0,4,-1,1
9795,9795,52,4,186826,14,15,4,10,1, White, Male,0,1564,40, United-States, >50K.,1,1,4,-1,-1
9796,9796,32,4,156192,11,9,4,8,3, White, Male,0,0,20, United-States, <=50K.,0,1,4,1,-1
9797,9797,35,4,193094,11,9,4,10,4, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
9798,9798,26,4,472411,15,10,2,12,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9799,9799,17,4,147069,1,7,4,8,3, White, Female,0,0,16, United-States, <=50K.,0,0,4,1,1
9800,9800,40,4,300195,15,10,0,13,4, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
9801,9801,75,0,91417,8,11,2,0,5, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
9802,9802,23,4,182342,15,10,4,3,3, White, Male,0,0,40, Italy, <=50K.,0,1,4,1,-1
9803,9803,32,4,258406,9,13,2,10,0, White, Male,0,0,40, Mexico, <=50K.,0,1,4,1,-1
9804,9804,27,4,87239,15,10,2,6,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
9805,9805,25,4,294406,8,11,4,10,1, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
9806,9806,18,0,41385,11,9,2,0,0, White, Male,4508,0,40, United-States, <=50K.,0,1,4,1,-1
9807,9807,66,4,197414,5,4,3,8,1, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
9808,9808,47,4,323212,11,9,6,8,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9809,9809,57,2,31532,7,12,2,8,0, White, Male,0,0,20, United-States, <=50K.,0,1,4,1,-1
9810,9810,30,4,127610,9,13,4,12,3, White, Female,0,0,20, Greece, <=50K.,0,0,4,1,1
9811,9811,26,4,163189,15,10,0,3,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9812,9812,33,4,594187,9,13,2,4,0, White, Male,0,1902,60, United-States, >50K.,1,1,4,-1,-1
9813,9813,39,4,269323,8,11,2,8,0, White, Male,0,1485,38, United-States, >50K.,1,1,4,-1,-1
9814,9814,33,4,96480,8,11,2,10,5, White, Female,7688,0,40, United-States, >50K.,1,0,4,-1,1
9815,9815,58,4,200316,11,9,2,14,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9816,9816,22,4,212780,11,9,4,12,1, Black, Female,0,0,30, United-States, <=50K.,0,0,2,1,1
9817,9817,49,5,120121,9,13,2,4,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
9818,9818,20,4,367240,15,10,4,8,3, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
9819,9819,24,4,117606,9,13,4,4,3, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
9820,9820,33,4,122749,8,11,2,3,0, Asian-Pac-Islander, Male,0,0,40, India, >50K.,1,1,1,-1,-1
9821,9821,59,4,169560,0,6,2,10,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9822,9822,46,4,269890,11,9,0,3,1, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9823,9823,43,4,303426,11,9,0,8,4, Asian-Pac-Islander, Male,5721,0,40, Philippines, <=50K.,0,1,1,1,-1
9824,9824,25,4,112835,9,13,4,10,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9825,9825,17,4,226503,1,7,4,12,3, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
9826,9826,46,4,207733,3,2,6,8,4, White, Female,0,0,40, Puerto-Rico, <=50K.,0,0,4,1,1
9827,9827,20,4,275421,15,10,4,12,3, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
9828,9828,37,2,165883,11,9,2,6,0, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9829,9829,56,5,236676,11,9,2,12,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
9830,9830,19,0,171578,15,10,4,0,3, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9831,9831,30,4,685955,9,13,4,12,4, Black, Male,0,0,50, United-States, <=50K.,0,1,2,1,-1
9832,9832,32,4,72887,15,10,2,12,0, Asian-Pac-Islander, Male,0,0,40, United-States, >50K.,1,1,1,-1,-1
9833,9833,34,4,135304,15,10,2,3,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
9834,9834,27,4,218781,11,9,2,6,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
9835,9835,23,4,126540,0,6,2,6,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9836,9836,33,4,261943,0,6,2,7,0, White, Male,0,0,40, Guatemala, <=50K.,0,1,4,1,-1
9837,9837,34,7,111843,9,13,4,1,1, Black, Female,3325,0,40, United-States, <=50K.,0,0,2,1,1
9838,9838,71,6,401203,9,13,2,10,0, White, Male,0,0,34, United-States, >50K.,1,1,4,-1,-1
9839,9839,56,4,117400,15,10,4,10,1, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
9840,9840,61,0,113658,0,6,0,0,2, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
9841,9841,40,2,166822,12,14,2,10,5, Black, Female,0,0,36, United-States, >50K.,1,0,2,-1,1
9842,9842,35,4,151322,15,10,4,3,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9843,9843,21,4,102684,11,9,4,8,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9844,9844,54,6,152652,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9845,9845,24,4,193416,7,12,4,8,3, White, Female,0,0,3, United-States, <=50K.,0,0,4,1,1
9846,9846,35,4,103323,12,14,2,4,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
9847,9847,37,6,33975,9,13,5,14,1, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
9848,9848,20,0,163665,15,10,4,0,3, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
9849,9849,59,4,187485,15,10,2,4,0, White, Male,0,0,45, United-States, >50K.,1,1,4,-1,-1
9850,9850,50,4,110327,11,9,2,12,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
9851,9851,28,4,179498,9,13,4,8,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9852,9852,37,2,197915,5,4,2,7,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9853,9853,51,4,103995,10,16,6,10,1, White, Female,10520,0,60, United-States, >50K.,1,0,4,-1,1
9854,9854,46,4,123807,11,9,4,7,1, Black, Female,0,0,15, United-States, <=50K.,0,0,2,1,1
9855,9855,23,4,43535,11,9,0,8,1, White, Female,0,0,24, United-States, <=50K.,0,0,4,1,1
9856,9856,57,6,200316,5,4,2,3,0, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
9857,9857,60,4,125832,11,9,0,10,1, White, Female,0,0,72, Canada, <=50K.,0,0,4,1,1
9858,9858,51,7,71691,9,13,0,4,1, White, Male,0,0,60, United-States, >50K.,1,1,4,-1,-1
9859,9859,50,4,168212,15,10,3,14,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9860,9860,45,1,98320,15,10,0,1,4, Asian-Pac-Islander, Female,914,0,40, United-States, <=50K.,0,0,1,1,1
9861,9861,41,4,173307,11,9,2,14,0, White, Male,0,0,43, United-States, <=50K.,0,1,4,1,-1
9862,9862,56,4,442116,15,10,2,4,0, White, Male,0,0,54, United-States, >50K.,1,1,4,-1,-1
9863,9863,18,4,130849,11,9,4,1,3, White, Female,0,0,17, United-States, <=50K.,0,0,4,1,1
9864,9864,51,4,159015,11,9,2,14,0, White, Male,0,0,60, United-States, <=50K.,0,1,4,1,-1
9865,9865,32,4,147921,14,15,4,8,1, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
9866,9866,48,4,268022,7,12,2,4,0, White, Male,7298,0,55, United-States, >50K.,1,1,4,-1,-1
9867,9867,51,4,253357,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9868,9868,50,4,339954,11,9,2,3,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
9869,9869,32,7,347623,8,11,2,13,0, White, Male,3411,0,40, United-States, <=50K.,0,1,4,1,-1
9870,9870,53,1,169112,14,15,2,1,0, White, Male,0,0,45, United-States, >50K.,1,1,4,-1,-1
9871,9871,37,4,166213,11,9,0,13,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9872,9872,62,4,216765,9,13,2,10,0, White, Male,0,0,40, ?, >50K.,1,1,4,-1,-1
9873,9873,51,4,335997,11,9,2,3,0, White, Male,0,1902,40, United-States, >50K.,1,1,4,-1,-1
9874,9874,18,0,354236,0,6,4,0,3, White, Female,0,0,30, United-States, <=50K.,0,0,4,1,1
9875,9875,70,4,178120,11,9,6,9,2, Black, Female,0,0,8, United-States, <=50K.,0,0,2,1,1
9876,9876,54,4,312631,14,15,2,10,5, White, Female,0,1887,50, United-States, >50K.,1,0,4,-1,1
9877,9877,67,2,31924,15,10,6,8,1, White, Female,2964,0,41, United-States, <=50K.,0,0,4,1,1
9878,9878,34,1,96483,7,12,4,13,1, Asian-Pac-Islander, Female,0,0,60, United-States, >50K.,1,0,1,-1,1
9879,9879,26,4,305304,1,7,5,6,2, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9880,9880,52,2,111722,15,10,2,1,5, White, Female,0,0,72, United-States, <=50K.,0,0,4,1,1
9881,9881,24,4,197554,11,9,4,1,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9882,9882,51,4,257126,0,6,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9883,9883,27,4,101597,11,9,2,7,5, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9884,9884,23,4,220115,11,9,4,7,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9885,9885,38,4,210844,15,10,2,3,0, White, Male,0,2042,40, Columbia, <=50K.,0,1,4,1,-1
9886,9886,25,5,66935,11,9,4,8,2, White, Male,0,0,30, United-States, <=50K.,0,1,4,1,-1
9887,9887,81,4,192813,5,4,2,6,0, White, Male,0,0,25, Portugal, <=50K.,0,1,4,1,-1
9888,9888,35,6,95639,1,7,2,10,0, Amer-Indian-Eskimo, Male,0,0,4, United-States, <=50K.,0,1,0,1,-1
9889,9889,40,6,223881,14,15,2,10,0, White, Male,0,0,60, United-States, >50K.,1,1,4,-1,-1
9890,9890,33,4,223105,11,9,2,1,0, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9891,9891,33,4,192644,10,16,2,10,0, White, Male,0,1977,90, United-States, >50K.,1,1,4,-1,-1
9892,9892,45,6,58683,9,13,2,12,0, White, Male,5178,0,48, United-States, >50K.,1,1,4,-1,-1
9893,9893,22,4,162282,11,9,4,7,3, White, Male,0,0,55, United-States, <=50K.,0,1,4,1,-1
9894,9894,38,7,239539,11,9,2,7,0, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K.,0,1,1,1,-1
9895,9895,46,4,117849,12,14,2,4,0, White, Male,99999,0,50, United-States, >50K.,1,1,4,-1,-1
9896,9896,17,4,99237,1,7,4,6,3, White, Male,0,0,30, United-States, <=50K.,0,1,4,1,-1
9897,9897,18,0,149343,11,9,4,0,3, White, Female,0,0,3, United-States, <=50K.,0,0,4,1,1
9898,9898,42,6,193882,11,9,2,10,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
9899,9899,41,4,107845,9,13,2,10,5, White, Female,0,0,40, United-States, >50K.,1,0,4,-1,1
9900,9900,58,4,268295,4,3,2,1,0, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9901,9901,43,4,71269,15,10,2,12,0, White, Male,0,0,45, United-States, <=50K.,0,1,4,1,-1
9902,9902,42,5,204598,8,11,2,8,0, White, Male,3464,0,80, United-States, <=50K.,0,1,4,1,-1
9903,9903,19,0,98283,15,10,4,0,3, Asian-Pac-Islander, Male,0,0,32, United-States, <=50K.,0,1,1,1,-1
9904,9904,45,5,188694,14,15,2,10,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
9905,9905,41,4,201908,12,14,2,12,0, White, Male,0,0,20, United-States, <=50K.,0,1,4,1,-1
9906,9906,38,4,191137,1,7,2,7,0, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
9907,9907,58,6,129786,11,9,5,5,1, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
9908,9908,37,4,302903,15,10,2,4,5, Asian-Pac-Islander, Female,0,0,40, United-States, >50K.,1,0,1,-1,1
9909,9909,34,4,143526,11,9,4,7,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9910,9910,23,4,182117,15,10,4,8,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9911,9911,47,4,172753,11,9,2,14,0, White, Male,0,0,85, United-States, >50K.,1,1,4,-1,-1
9912,9912,37,4,139770,11,9,4,1,1, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
9913,9913,47,4,215686,11,9,2,3,0, Black, Male,0,0,50, United-States, <=50K.,0,1,2,1,-1
9914,9914,31,4,181388,12,14,2,10,5, White, Female,0,1902,45, United-States, >50K.,1,0,4,-1,1
9915,9915,57,4,81973,9,13,2,12,0, Asian-Pac-Islander, Male,15024,0,45, United-States, >50K.,1,1,1,-1,-1
9916,9916,44,4,328581,9,13,2,12,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
9917,9917,64,4,110110,1,7,2,7,0, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9918,9918,31,4,174201,9,13,2,4,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
9919,9919,40,4,137421,12,14,3,4,1, Asian-Pac-Islander, Male,0,0,35, India, >50K.,1,1,1,-1,-1
9920,9920,34,4,153927,9,13,2,10,0, White, Male,0,0,40, United-States, >50K.,1,1,4,-1,-1
9921,9921,28,1,187649,11,9,4,10,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9922,9922,72,4,149992,5,4,2,5,0, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
9923,9923,21,4,234640,11,9,4,4,1, White, Female,0,0,47, United-States, <=50K.,0,0,4,1,1
9924,9924,52,2,311569,12,14,2,4,0, White, Male,0,0,50, United-States, >50K.,1,1,4,-1,-1
9925,9925,44,4,182383,15,10,2,1,5, White, Female,0,0,35, United-States, <=50K.,0,0,4,1,1
9926,9926,57,7,344381,15,10,2,10,0, Asian-Pac-Islander, Male,7688,0,75, United-States, >50K.,1,1,1,-1,-1
9927,9927,35,6,280570,11,9,2,4,0, White, Male,0,0,35, United-States, <=50K.,0,1,4,1,-1
9928,9928,21,4,215039,1,7,4,6,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9929,9929,38,2,339442,15,10,2,14,0, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9930,9930,28,2,168065,12,14,4,10,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9931,9931,59,4,47534,12,14,0,4,1, White, Female,0,0,45, United-States, >50K.,1,0,4,-1,1
9932,9932,54,2,116428,0,6,2,4,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9933,9933,25,4,121789,15,10,4,12,1, White, Male,0,0,38, United-States, <=50K.,0,1,4,1,-1
9934,9934,29,7,143139,0,6,4,3,4, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9935,9935,18,4,187790,11,9,4,1,3, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9936,9936,31,4,140559,11,9,2,8,0, Black, Male,0,0,40, United-States, <=50K.,0,1,2,1,-1
9937,9937,17,4,184025,1,7,4,6,3, White, Male,0,0,16, United-States, <=50K.,0,1,4,1,-1
9938,9938,47,4,257824,15,10,2,4,0, White, Male,0,0,45, United-States, >50K.,1,1,4,-1,-1
9939,9939,42,4,89226,11,9,2,8,0, White, Male,7688,0,40, Greece, >50K.,1,1,4,-1,-1
9940,9940,21,4,145917,15,10,4,1,3, White, Female,0,0,20, United-States, <=50K.,0,0,4,1,1
9941,9941,32,4,207301,15,10,2,12,5, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9942,9942,51,4,135388,2,8,6,7,1, White, Male,0,1564,40, United-States, >50K.,1,1,4,-1,-1
9943,9943,24,4,266467,8,11,4,7,3, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9944,9944,60,4,200047,12,14,2,1,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9945,9945,29,1,121040,11,9,0,1,1, Black, Female,0,0,40, United-States, <=50K.,0,0,2,1,1
9946,9946,24,4,199694,7,12,4,6,3, White, Male,0,0,30, United-States, <=50K.,0,1,4,1,-1
9947,9947,43,4,301007,12,14,2,4,0, White, Male,7298,0,50, United-States, >50K.,1,1,4,-1,-1
9948,9948,64,6,253759,15,10,2,12,0, White, Male,0,1977,50, United-States, >50K.,1,1,4,-1,-1
9949,9949,53,4,120839,15,10,2,3,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9950,9950,64,7,33342,15,10,0,1,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9951,9951,41,4,205195,7,12,0,12,1, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9952,9952,30,4,362873,9,13,2,13,0, White, Male,0,0,40, El-Salvador, <=50K.,0,1,4,1,-1
9953,9953,25,4,104614,11,9,4,11,4, White, Female,0,0,25, United-States, <=50K.,0,0,4,1,1
9954,9954,27,6,32280,11,9,4,5,4, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
9955,9955,30,4,191777,2,8,4,8,3, Black, Female,0,0,20, ?, <=50K.,0,0,2,1,1
9956,9956,39,4,144169,11,9,2,4,0, White, Male,0,0,40, United-States, <=50K.,0,1,4,1,-1
9957,9957,28,4,264076,11,9,4,1,1, White, Female,0,0,40, United-States, <=50K.,0,0,4,1,1
9958,9958,33,4,119164,12,14,4,10,1, White, Male,0,0,50, United-States, <=50K.,0,1,4,1,-1
